ch1_zc,ch1_ssc,ch1_mav,ch1_wl,ch1_rms,ch1_var,ch2_zc,ch2_ssc,ch2_mav,ch2_wl,ch2_rms,ch2_var,ch3_zc,ch3_ssc,ch3_mav,ch3_wl,ch3_rms,ch3_var,label
81,186,6.27e-4,0.15782000000000002,7.830000000000001e-4,1e-6,32,108,0.0016530000000000002,0.190831,0.00201,4e-6,46,172,9.119999999999999e-4,0.159726,0.0011300000000000001,1e-6,0
23,86,0.007503,0.547917,0.009262000000000001,8.6e-5,31,78,0.009236,0.809504,0.011848000000000001,1.4e-4,28,86,0.013502000000000002,1.249783,0.016922,2.85e-4,4
20,64,0.008947,0.532259,0.012657999999999999,1.6e-4,28,105,0.003173,0.28865999999999997,0.003819,1.4999999999999999e-5,31,102,0.006028,0.552248,0.007295,5.3e-5,1
37,90,0.029199,1.684164,0.052584000000000006,0.002763,40,98,0.019981,1.4532260000000001,0.033013,0.0010890000000000001,46,93,0.016654,1.3915540000000002,0.02518,6.34e-4,0
32,77,0.003076,0.319625,0.003856,1.4999999999999999e-5,34,73,0.004265,0.45508999999999994,0.005319,2.8000000000000003e-5,33,92,0.005306,0.551531,0.0064269999999999996,4.1e-5,3
32,92,0.0058850000000000005,0.524749,0.0082,6.7e-5,19,68,0.016083,0.9208,0.022822,5.21e-4,29,100,0.006324000000000001,0.489104,0.008497,7.2e-5,6
52,154,9.18e-4,0.144576,0.001155,1e-6,70,162,8.01e-4,0.139739,0.001017,1e-6,50,172,8.470000000000001e-4,0.153842,0.001051,1e-6,0
67,178,5.740000000000001e-4,0.129343,7.08e-4,1e-6,97,178,4.54e-4,0.1155,5.76e-4,0,47,162,7.99e-4,0.146784,0.001013,1e-6,0
23,74,0.007065000000000001,0.463503,0.008513,7.2e-5,36,90,0.00396,0.356481,0.0050609999999999995,2.6000000000000002e-5,22,94,0.0065060000000000005,0.518554,0.008291,6.9e-5,8
69,163,5.79e-4,0.13233699999999998,7.19e-4,1e-6,41,155,9.59e-4,0.150114,0.001182,1e-6,56,177,7.070000000000001e-4,0.146294,8.699999999999999e-4,1e-6,0
23,85,0.005301,0.388415,0.007162000000000001,5.1e-5,38,103,0.00328,0.391967,0.00415,1.7e-5,33,82,0.00817,0.854542,0.010341,1.0700000000000001e-4,4
45,144,0.0014759999999999999,0.17590999999999998,0.001997,4e-6,36,137,0.0020800000000000003,0.166823,0.002878,8e-6,36,165,0.0011359999999999999,0.151551,0.001407,2e-6,0
28,135,0.002189,0.222467,0.002667,7.000000000000001e-6,27,109,0.0035,0.28638800000000003,0.004987,2.5e-5,22,105,0.004561,0.35175100000000004,0.005801,3.4e-5,6
33,60,0.006895999999999999,0.6592180000000001,0.009056999999999999,8.2e-5,25,68,0.009002,0.741512,0.011401,1.3000000000000002e-4,16,61,0.022494,1.5583200000000001,0.025925,6.72e-4,7
114,192,4.75e-4,0.15503699999999998,5.95e-4,0,51,160,7.37e-4,0.138795,8.880000000000001e-4,1e-6,66,168,8.33e-4,0.167417,0.00105,1e-6,0
29,71,0.004647,0.437971,0.0060090000000000005,3.6e-5,28,69,0.008124,0.713158,0.00987,9.7e-5,30,88,0.00415,0.431749,0.00496,2.5e-5,2
98,168,3.75e-4,0.098612,5.58e-4,0,44,157,9.480000000000001e-4,0.133893,0.00118,1e-6,29,136,0.001374,0.164009,0.001709,3e-6,0
77,182,5.76e-4,0.131957,7.26e-4,1e-6,67,180,4.82e-4,0.12201300000000001,6.02e-4,0,115,185,4e-4,0.137755,5.12e-4,0,0
70,180,6.61e-4,0.137226,8.19e-4,1e-6,71,166,7.31e-4,0.151641,9.32e-4,1e-6,71,174,5.43e-4,0.13279100000000002,6.69e-4,0,0
54,174,7.440000000000001e-4,0.136402,0.00093000000000000005,1e-6,84,175,4.93e-4,0.122519,6.06e-4,0,55,168,6.929999999999999e-4,0.138381,8.699999999999999e-4,1e-6,0
32,81,0.004712,0.44483599999999995,0.006334,4e-5,29,89,0.006117,0.612686,0.007968000000000001,6.3e-5,27,64,0.017478999999999998,1.614675,0.022757,5.18e-4,7
32,82,0.004496,0.390791,0.005688,3.2e-5,25,86,0.0067540000000000005,0.533251,0.008228000000000001,6.8e-5,24,70,0.012656,1.029928,0.015412,2.3799999999999998e-4,7
56,163,7.92e-4,0.14491600000000002,9.78e-4,1e-6,77,171,5.92e-4,0.141146,7.509999999999999e-4,1e-6,66,164,7.97e-4,0.164298,0.001019,1e-6,0
23,114,0.0035659999999999997,0.297198,0.004640999999999999,2.2e-5,49,145,0.001046,0.167069,0.00128,2e-6,44,128,0.0015810000000000002,0.226768,0.002082,4e-6,0
76,177,5.740000000000001e-4,0.13416199999999998,7.23e-4,1e-6,49,175,7.92e-4,0.14376,0.001017,1e-6,26,157,0.001775,0.17311500000000002,0.002302,5e-6,0
90,190,4.87e-4,0.125616,5.92e-4,0,41,166,7.740000000000001e-4,0.12975699999999998,9.32e-4,1e-6,83,181,5.36e-4,0.135328,6.71e-4,0,0
54,159,6.519999999999999e-4,0.129968,8.08e-4,1e-6,50,158,9.38e-4,0.14221,0.001169,1e-6,49,175,8.609999999999999e-4,0.13533699999999999,0.001108,1e-6,0
18,86,0.006352,0.40669299999999997,0.009188,8.4e-5,30,75,0.011225,1.13749,0.014518000000000001,2.1099999999999998e-4,26,66,0.00899,0.809565,0.010827,1.17e-4,9
28,94,0.003585,0.329577,0.004582999999999999,2.1e-5,34,92,0.006339,0.6211479999999999,0.008034999999999999,6.500000000000001e-5,31,81,0.009684,0.832108,0.013045,1.6999999999999999e-4,7
74,172,5.85e-4,0.112614,7.91e-4,1e-6,56,159,8.02e-4,0.133158,9.86e-4,1e-6,74,159,5.12e-4,0.127796,6.2e-4,0,0
49,165,0.001144,0.16956300000000002,0.001407,2e-6,46,170,7.030000000000001e-4,0.132499,8.550000000000001e-4,1e-6,142,190,3.43e-4,0.135574,4.34e-4,0,0
43,168,0.0010890000000000001,0.170598,0.001389,2e-6,77,180,6.14e-4,0.134944,8.039999999999999e-4,1e-6,66,170,7.740000000000001e-4,0.16054000000000002,9.62e-4,1e-6,0
23,109,0.0029059999999999997,0.261398,0.0036609999999999998,1.3000000000000001e-5,33,89,0.0034560000000000003,0.327998,0.004476,2e-5,28,69,0.005697,0.47488199999999997,0.0070810000000000005,5e-5,2
53,158,6.96e-4,0.114819,8.699999999999999e-4,1e-6,40,132,0.00132,0.165205,0.0016829999999999998,3e-6,67,158,7.42e-4,0.127762,0.00112,1e-6,0
27,89,0.003505,0.316869,0.004407,1.9e-5,22,70,0.006561,0.490095,0.008112999999999999,6.6e-5,26,89,0.00406,0.37438899999999997,0.00491,2.4e-5,1
28,107,0.003834,0.32110500000000003,0.004792,2.3e-5,25,83,0.004258,0.378723,0.005148,2.6000000000000002e-5,28,122,0.003068,0.265343,0.003994,1.6e-5,6
65,158,6.48e-4,0.126915,7.95e-4,1e-6,47,155,7.5e-4,0.130002,9.339999999999999e-4,1e-6,148,172,2.98e-4,0.13003199999999998,3.7200000000000004e-4,0,0
44,123,0.002106,0.231866,0.002834,8e-6,43,129,0.001655,0.184588,0.002171,5e-6,18,122,0.003379,0.277171,0.004479,2e-5,2
25,83,0.005543,0.41690299999999997,0.006837,4.6e-5,30,102,0.003618,0.31701999999999997,0.004604,2.1e-5,27,83,0.004577,0.44806599999999996,0.005841,3.4e-5,1
24,49,0.017464,1.101407,0.0249,6.190000000000001e-4,25,78,0.009222,0.769874,0.012701,1.61e-4,25,74,0.012782,0.9889629999999999,0.017721,3.1299999999999996e-4,8
75,162,5.23e-4,0.141523,6.67e-4,0,64,171,5.18e-4,0.12218,6.53e-4,0,78,169,5.679999999999999e-4,0.137714,7.08e-4,1e-6,0
38,129,0.001838,0.21692199999999998,0.002268,5e-6,22,64,0.006399,0.5497270000000001,0.008119,6.6e-5,25,94,0.004386,0.37454299999999996,0.005558,3.1e-5,6
48,152,9.15e-4,0.140062,0.001125,1e-6,48,175,7.97e-4,0.137713,9.85e-4,1e-6,48,147,0.001202,0.158996,0.00161,3e-6,0
29,123,0.0021739999999999997,0.205434,0.0026260000000000003,7.000000000000001e-6,26,77,0.004024,0.39276500000000003,0.005046,2.5e-5,26,81,0.006518,0.523145,0.007751999999999999,5.9999999999999995e-5,3
26,99,0.0034159999999999998,0.29079099999999997,0.004612,2.1e-5,19,109,0.002948,0.248777,0.003775,1.4000000000000001e-5,21,99,0.005576,0.40011199999999997,0.007495999999999999,5.6000000000000006e-5,8
32,87,0.003885,0.384345,0.004778,2.3e-5,29,111,0.003684,0.297608,0.004603,2.1e-5,31,97,0.003191,0.34575900000000004,0.004036,1.6e-5,1
25,70,0.008307,0.5621109999999999,0.010612,1.1200000000000001e-4,39,87,0.004686,0.468451,0.005964,3.6e-5,36,94,0.00507,0.5218520000000001,0.006537,4.3e-5,8
36,142,0.001281,0.17146199999999998,0.0015970000000000001,3e-6,24,76,0.009828,0.815832,0.012115,1.47e-4,36,103,0.0037329999999999998,0.38113800000000003,0.0047740000000000005,2.3e-5,2
26,70,0.007548,0.553435,0.009986,9.9e-5,26,67,0.009541,0.792262,0.011564,1.33e-4,21,76,0.00942,0.780301,0.011682,1.36e-4,4
32,107,0.002598,0.240769,0.003389,1.1e-5,33,97,0.002349,0.247337,0.002858,8e-6,29,71,0.006831,0.641478,0.008565000000000001,7.3e-5,3
59,181,6.68e-4,0.124001,8.37e-4,1e-6,34,146,0.0010609999999999999,0.15176900000000002,0.001275,2e-6,59,158,8.51e-4,0.148327,0.001057,1e-6,0
17,129,0.002454,0.175033,0.003041,9e-6,28,86,0.00399,0.359491,0.0051909999999999994,2.7000000000000002e-5,18,94,0.004919,0.405434,0.00625,3.9e-5,9
31,101,0.002451,0.24294000000000002,0.0033020000000000002,1.1e-5,44,146,0.0014810000000000001,0.171051,0.0018690000000000002,3e-6,25,113,0.002881,0.269175,0.0037450000000000005,1.4000000000000001e-5,0
98,178,5.009999999999999e-4,0.144467,6.24e-4,0,72,170,6.7e-4,0.13034400000000002,9.480000000000001e-4,1e-6,34,113,0.001344,0.16911600000000002,0.001584,3e-6,0
32,78,0.0055450000000000004,0.417838,0.0073939999999999995,5.5e-5,33,89,0.009921,0.934945,0.013123,1.72e-4,26,79,0.010214,1.007111,0.013244,1.75e-4,9
63,179,6.79e-4,0.143197,8.460000000000001e-4,1e-6,84,174,5.99e-4,0.140727,7.68e-4,1e-6,125,191,3.3e-4,0.132766,4.13e-4,0,0
85,181,3.75e-4,0.11181600000000001,4.66e-4,0,94,179,5.36e-4,0.13710899999999998,6.900000000000001e-4,0,75,184,5.37e-4,0.134074,7.05e-4,0,0
33,101,0.0033729999999999997,0.349081,0.004159,1.7e-5,27,65,0.012837999999999999,1.09502,0.015946000000000002,2.54e-4,29,86,0.006285,0.623512,0.007792,6.1e-5,4
39,124,0.001583,0.189324,0.001986,4e-6,39,113,0.0019489999999999998,0.230084,0.0024010000000000004,6e-6,29,71,0.006288,0.5278579999999999,0.007955,6.3e-5,3
82,172,6.66e-4,0.16230799999999998,8.619999999999999e-4,1e-6,112,183,3.3e-4,0.118778,4.21e-4,0,88,191,4.1600000000000003e-4,0.133537,4.99e-4,0,0
24,101,0.002865,0.25429,0.003505,1.2e-5,32,120,0.002322,0.22741199999999998,0.002862,8e-6,34,85,0.004945000000000001,0.42563900000000005,0.007104000000000001,5e-5,8
95,197,3.79e-4,0.10793699999999999,4.7000000000000004e-4,0,41,143,0.001144,0.161603,0.0013859999999999999,2e-6,89,184,4.9e-4,0.127986,6.450000000000001e-4,0,0
62,165,7e-4,0.13221,9.08e-4,1e-6,67,151,7.89e-4,0.143174,0.001045,1e-6,40,148,0.001024,0.148864,0.0012490000000000001,2e-6,0
43,137,0.00151,0.162385,0.00212,4e-6,30,79,0.006886,0.559689,0.009066,8.2e-5,41,120,0.002657,0.25949099999999997,0.0036479999999999998,1.3000000000000001e-5,5
122,183,2.8399999999999996e-4,0.107583,3.52e-4,0,132,193,3.1e-4,0.11959700000000001,3.9e-4,0,148,195,2.79e-4,0.130938,3.46e-4,0,0
66,186,4.2e-4,0.106831,5e-4,0,77,173,4.7999999999999996e-4,0.121353,6e-4,0,104,198,4.0899999999999997e-4,0.12793,5.17e-4,0,0
68,178,6.07e-4,0.12679400000000002,7.22e-4,1e-6,46,169,9.480000000000001e-4,0.142982,0.00112,1e-6,91,191,5.42e-4,0.14465,7.34e-4,1e-6,0
50,158,0.001006,0.154856,0.001281,2e-6,32,161,0.0014349999999999999,0.159429,0.0018170000000000003,3e-6,51,153,0.001086,0.17110699999999998,0.001367,2e-6,0
78,167,5.22e-4,0.126076,6.79e-4,0,74,172,5.139999999999999e-4,0.1273,6.43e-4,0,88,178,5.639999999999999e-4,0.13629000000000002,7.24e-4,1e-6,3
82,179,6.21e-4,0.130721,7.92e-4,1e-6,38,172,9.199999999999999e-4,0.12339800000000001,0.00114,1e-6,57,161,0.001121,0.175977,0.001426,2e-6,0
30,109,0.003104,0.267902,0.004082,1.7e-5,18,90,0.006634999999999999,0.500016,0.008245,6.8e-5,31,111,0.0027719999999999997,0.253148,0.003549,1.3000000000000001e-5,2
40,141,0.001175,0.164101,0.001546,2e-6,30,136,0.002315,0.231821,0.003117,1e-5,33,79,0.006523,0.627341,0.008386,7e-5,3
63,180,5.84e-4,0.11638299999999999,7.55e-4,1e-6,61,138,9.23e-4,0.142378,0.0012230000000000001,1e-6,61,156,9.939999999999999e-4,0.167656,0.001299,2e-6,0
74,185,5.87e-4,0.141701,7.24e-4,1e-6,76,166,5.059999999999999e-4,0.123749,6.219999999999999e-4,0,70,166,7.23e-4,0.138388,9.23e-4,1e-6,0
25,90,0.0032840000000000005,0.23186199999999998,0.004368,1.9e-5,29,113,0.002598,0.24656199999999998,0.003904,1.4999999999999999e-5,26,82,0.006642,0.541534,0.008579999999999999,7.4e-5,0
69,163,6.349999999999999e-4,0.137527,7.88e-4,1e-6,51,164,7.96e-4,0.145585,9.699999999999999e-4,1e-6,100,183,5.18e-4,0.13939100000000001,6.82e-4,0,0
33,120,0.002408,0.24736599999999997,0.0030989999999999998,1e-5,32,87,0.0037670000000000004,0.38406,0.004817,2.3e-5,27,80,0.007168000000000001,0.617559,0.008834,7.8e-5,3
73,185,6.46e-4,0.126176,8.08e-4,1e-6,33,131,0.00137,0.166218,0.001707,3e-6,79,186,6.17e-4,0.142649,8.939999999999999e-4,1e-6,0
24,121,0.002726,0.230525,0.0033450000000000003,1.1e-5,28,102,0.002957,0.287383,0.003715,1.4000000000000001e-5,33,114,0.002475,0.23224,0.0030559999999999997,9e-6,8
28,138,0.002194,0.217784,0.002895,8e-6,36,108,0.002902,0.325685,0.00375,1.4000000000000001e-5,25,121,0.0030210000000000002,0.274138,0.0037630000000000003,1.4000000000000001e-5,6
51,175,7.35e-4,0.13163699999999998,9.04e-4,1e-6,75,171,7.13e-4,0.13078,9.130000000000001e-4,1e-6,54,165,8.72e-4,0.164129,0.00107,1e-6,0
25,96,0.00381,0.29271199999999997,0.004965,2.5e-5,31,64,0.012919,1.088076,0.017434,3.04e-4,21,86,0.005577,0.460244,0.006634,4.4e-5,9
93,187,4.7699999999999994e-4,0.14511300000000002,6.01e-4,0,87,187,3.35e-4,0.10078,4.13e-4,0,55,171,7.96e-4,0.143478,9.77e-4,1e-6,0
33,118,0.002519,0.225221,0.003546,1.3000000000000001e-5,26,72,0.008067,0.680708,0.011156000000000001,1.24e-4,23,72,0.009459,0.763245,0.011845999999999999,1.4e-4,9
67,168,6.63e-4,0.14316099999999998,8.33e-4,1e-6,67,165,6.65e-4,0.138624,8.380000000000001e-4,1e-6,46,162,0.001064,0.174534,0.0013050000000000002,2e-6,0
67,176,6.580000000000001e-4,0.133435,8.22e-4,1e-6,59,174,6.88e-4,0.137266,8.5e-4,1e-6,50,166,0.001116,0.169234,0.0014199999999999998,2e-6,0
94,187,4.95e-4,0.145387,6.2e-4,0,59,172,7.14e-4,0.14034100000000002,8.89e-4,1e-6,88,186,5.63e-4,0.13818,7.2e-4,1e-6,0
43,114,0.002963,0.283673,0.004318,1.9e-5,24,89,0.006884,0.6139979999999999,0.009043,8.2e-5,27,67,0.01287,0.9512870000000001,0.016059999999999998,2.5699999999999996e-4,7
85,192,4.63e-4,0.12153299999999999,5.83e-4,0,34,132,0.001448,0.182024,0.001737,3e-6,90,179,4.59e-4,0.12725799999999998,6e-4,0,0
34,128,0.001615,0.17291900000000002,0.002221,5e-6,11,96,0.006372,0.301564,0.009025,8.1e-5,51,151,0.001124,0.174609,0.001599,3e-6,0
60,171,7.66e-4,0.14896700000000002,9.570000000000001e-4,1e-6,76,179,7.440000000000001e-4,0.152774,9.449999999999999e-4,1e-6,44,139,0.0010609999999999999,0.17284000000000002,0.0013130000000000001,2e-6,0
74,167,5.3e-4,0.123199,6.59e-4,0,60,168,6.71e-4,0.12183,8.52e-4,1e-6,54,166,8.960000000000001e-4,0.141071,0.001163,1e-6,0
27,78,0.005109000000000001,0.411963,0.0062439999999999996,3.9e-5,31,87,0.004612,0.46979099999999996,0.005718,3.3e-5,22,70,0.009627,0.759476,0.012374,1.53e-4,7
38,165,0.001129,0.143846,0.001477,2e-6,64,177,7.82e-4,0.152625,0.001017,1e-6,67,177,6.96e-4,0.148198,8.5e-4,1e-6,0
31,123,0.001849,0.203379,0.002239,5e-6,35,119,0.0023190000000000003,0.25713800000000003,0.002928,9e-6,35,79,0.004749000000000001,0.497011,0.005706,3.3e-5,3
